code,ticker,name,market,sector,size
2493,2493.T,イーサポートリンク,スタンダード（内国株式）,サービス業,-
2497,2497.T,ユナイテッド,グロース（内国株式）,サービス業,-
2498,2498.T,オリエンタルコンサルタンツホールディングス,スタンダード（内国株式）,サービス業,-
2499,2499.T,日本和装ホールディングス,スタンダード（内国株式）,サービス業,-
2501,2501.T,サッポロホールディングス,プライム（内国株式）,食料品,TOPIX Mid400
2502,2502.T,アサヒグループホールディングス,プライム（内国株式）,食料品,TOPIX Large70
2503,2503.T,キリンホールディングス,プライム（内国株式）,食料品,TOPIX Large70
250A,250A.T,シマダヤ,スタンダード（内国株式）,食料品,TOPIX Small 2
2531,2531.T,宝ホールディングス,プライム（内国株式）,食料品,TOPIX Mid400
2533,2533.T,オエノンホールディングス,プライム（内国株式）,食料品,TOPIX Small 2
253A,253A.T,ＥＴＳグループ,スタンダード（内国株式）,建設業,-
2540,2540.T,養命酒製造,プライム（内国株式）,食料品,TOPIX Small 2
254A,254A.T,ＡＩフュージョンキャピタルグループ,スタンダード（内国株式）,証券、商品先物取引業,-
255A,255A.T,ジーエルテクノホールディングス,スタンダード（内国株式）,精密機器,-
256A,256A.T,飛島ホールディングス,プライム（内国株式）,建設業,TOPIX Small 2
2573,2573.T,北海道コカ・コーラボトリング,スタンダード（内国株式）,食料品,-
2579,2579.T,コカ・コーラ　ボトラーズジャパンホールディングス,プライム（内国株式）,食料品,TOPIX Mid400
2585,2585.T,ライフドリンク　カンパニー,プライム（内国株式）,食料品,TOPIX Small 1
2586,2586.T,フルッタフルッタ,グロース（内国株式）,食料品,-
2587,2587.T,サントリービバレッジ＆フード,プライム（内国株式）,食料品,TOPIX Mid400
2588,2588.T,プレミアムウォーターホールディングス,スタンダード（内国株式）,食料品,-
2590,2590.T,ダイドーグループホールディングス,プライム（内国株式）,食料品,TOPIX Small 1
2593,2593.T,伊藤園,プライム（内国株式）,食料品,TOPIX Mid400
25935,25935.T,伊藤園第１種優先株式,プライム（内国株式）,食料品,-
2594,2594.T,キーコーヒー,プライム（内国株式）,食料品,TOPIX Small 2
2597,2597.T,ユニカフェ,スタンダード（内国株式）,食料品,-
2602,2602.T,日清オイリオグループ,プライム（内国株式）,食料品,TOPIX Small 1
2607,2607.T,不二製油,プライム（内国株式）,食料品,TOPIX Mid400
2612,2612.T,かどや製油,スタンダード（内国株式）,食料品,-
2613,2613.T,Ｊ－オイルミルズ,プライム（内国株式）,食料品,TOPIX Small 2
261A,261A.T,日水コン,スタンダード（内国株式）,サービス業,-
262A,262A.T,インターメスティック,プライム（内国株式）,小売業,TOPIX Small 2
264A,264A.T,Ｓｃｈｏｏ,グロース（内国株式）,サービス業,-
2652,2652.T,まんだらけ,スタンダード（内国株式）,小売業,-
2653,2653.T,イオン九州,スタンダード（内国株式）,小売業,-
2654,2654.T,アスモ,スタンダード（内国株式）,小売業,-
2656,2656.T,ベクターホールディングス,スタンダード（内国株式）,小売業,-
2659,2659.T,サンエー,プライム（内国株式）,小売業,TOPIX Small 1
265A,265A.T,Ｈｍｃｏｍｍ,グロース（内国株式）,情報・通信業,-
2664,2664.T,カワチ薬品,プライム（内国株式）,小売業,TOPIX Small 1
2666,2666.T,オートウェーブ,スタンダード（内国株式）,小売業,-
2667,2667.T,イメージ　ワン,スタンダード（内国株式）,卸売業,-
2668,2668.T,タビオ,スタンダード（内国株式）,卸売業,-
2669,2669.T,カネ美食品,スタンダード（内国株式）,小売業,-
2670,2670.T,エービーシー・マート,プライム（内国株式）,小売業,TOPIX Mid400
2673,2673.T,夢みつけ隊,スタンダード（内国株式）,小売業,-
2674,2674.T,ハードオフコーポレーション,プライム（内国株式）,小売業,TOPIX Small 2
2676,2676.T,高千穂交易,プライム（内国株式）,卸売業,TOPIX Small 2
2678,2678.T,アスクル,プライム（内国株式）,小売業,TOPIX Small 1
2681,2681.T,ゲオホールディングス,プライム（内国株式）,小売業,TOPIX Small 1
2683,2683.T,魚喜,スタンダード（内国株式）,小売業,-
2685,2685.T,アンドエスティＨＤ,プライム（内国株式）,小売業,TOPIX Small 1
2686,2686.T,ジーフット,スタンダード（内国株式）,小売業,-
2687,2687.T,シー・ヴイ・エス・ベイエリア,スタンダード（内国株式）,サービス業,-
2689,2689.T,オルバヘルスケアホールディングス,スタンダード（内国株式）,卸売業,-
268A,268A.T,リガク・ホールディングス,プライム（内国株式）,精密機器,TOPIX Small 1
2693,2693.T,ＹＫＴ,スタンダード（内国株式）,卸売業,-
2694,2694.T,焼肉坂井ホールディングス,スタンダード（内国株式）,小売業,-
2695,2695.T,くら寿司,プライム（内国株式）,小売業,TOPIX Small 1
2698,2698.T,キャンドゥ,スタンダード（内国株式）,小売業,TOPIX Small 2
269A,269A.T,Ｓａｐｅｅｔ,グロース（内国株式）,情報・通信業,-
2700,2700.T,木徳神糧,スタンダード（内国株式）,卸売業,-
2702,2702.T,日本マクドナルドホールディングス,スタンダード（内国株式）,小売業,-
2705,2705.T,大戸屋ホールディングス,スタンダード（内国株式）,小売業,-
2708,2708.T,久世,スタンダード（内国株式）,卸売業,-
2721,2721.T,ジェイホールディングス,スタンダード（内国株式）,卸売業,-
2722,2722.T,ＩＫホールディングス,スタンダード（内国株式）,小売業,-
2726,2726.T,パルグループホールディングス,プライム（内国株式）,小売業,TOPIX Small 1
2730,2730.T,エディオン,プライム（内国株式）,小売業,TOPIX Small 1
2733,2733.T,あらた,プライム（内国株式）,卸売業,TOPIX Small 1
2734,2734.T,サーラコーポレーション,プライム（内国株式）,小売業,TOPIX Small 2
2735,2735.T,ワッツ,スタンダード（内国株式）,小売業,-
2736,2736.T,フェスタリアホールディングス,スタンダード（内国株式）,小売業,-
2737,2737.T,トーメンデバイス,プライム（内国株式）,卸売業,TOPIX Small 2
2742,2742.T,ハローズ,プライム（内国株式）,小売業,TOPIX Small 2
2747,2747.T,北雄ラッキー,スタンダード（内国株式）,小売業,-
2749,2749.T,ＪＰホールディングス,プライム（内国株式）,サービス業,TOPIX Small 1
274A,274A.T,ガーデン,スタンダード（内国株式）,小売業,-
2750,2750.T,石光商事,スタンダード（内国株式）,卸売業,-
2751,2751.T,テンポスホールディングス,スタンダード（内国株式）,卸売業,-
2752,2752.T,フジオフードグループ本社,プライム（内国株式）,小売業,TOPIX Small 1
2753,2753.T,あみやき亭,プライム（内国株式）,小売業,TOPIX Small 2
2760,2760.T,東京エレクトロン　デバイス,プライム（内国株式）,卸売業,TOPIX Small 1
2762,2762.T,ＳＡＮＫＯ　ＭＡＲＫＥＴＩＮＧ　ＦＯＯＤＳ,スタンダード（内国株式）,小売業,-
2763,2763.T,エフティグループ,スタンダード（内国株式）,卸売業,-
2764,2764.T,ひらまつ,スタンダード（内国株式）,小売業,-
2767,2767.T,円谷フィールズホールディングス,プライム（内国株式）,卸売業,TOPIX Small 1
2768,2768.T,双日,プライム（内国株式）,卸売業,TOPIX Mid400
2769,2769.T,ヴィレッジヴァンガードコーポレーション,スタンダード（内国株式）,小売業,-
276A,276A.T,ククレブ・アドバイザーズ,グロース（内国株式）,不動産業,-
2776,2776.T,新都ホールディングス,スタンダード（内国株式）,卸売業,-
2778,2778.T,パレモ・ホールディングス,スタンダード（内国株式）,小売業,-
277A,277A.T,グロービング,プライム（内国株式）,サービス業,TOPIX Small 2
2780,2780.T,コメ兵ホールディングス,スタンダード（内国株式）,小売業,-
2782,2782.T,セリア,スタンダード（内国株式）,小売業,-
2784,2784.T,アルフレッサ　ホールディングス,プライム（内国株式）,卸売業,TOPIX Mid400
2788,2788.T,アップルインターナショナル,スタンダード（内国株式）,卸売業,-
2789,2789.T,カルラ,スタンダード（内国株式）,小売業,-
278A,278A.T,Ｔｅｒｒａ　Ｄｒｏｎｅ,グロース（内国株式）,精密機器,-
2790,2790.T,ナフコ,スタンダード（内国株式）,小売業,-
2791,2791.T,大黒天物産,プライム（内国株式）,小売業,TOPIX Small 1
2792,2792.T,ハニーズホールディングス,プライム（内国株式）,小売業,TOPIX Small 2
2795,2795.T,日本プリメックス,スタンダード（内国株式）,卸売業,-
2796,2796.T,ファーマライズホールディングス,スタンダード（内国株式）,小売業,-
2798,2798.T,ワイズテーブルコーポレーション,スタンダード（内国株式）,小売業,-
2801,2801.T,キッコーマン,プライム（内国株式）,食料品,TOPIX Mid400
2802,2802.T,味の素,プライム（内国株式）,食料品,TOPIX Large70
2804,2804.T,ブルドックソース,プライム（内国株式）,食料品,TOPIX Small 2
2805,2805.T,ヱスビー食品,スタンダード（内国株式）,食料品,-
2806,2806.T,ユタカフーズ,スタンダード（内国株式）,食料品,-
2809,2809.T,キユーピー,プライム（内国株式）,食料品,TOPIX Mid400
280A,280A.T,ＴＭＨ,グロース（内国株式）,卸売業,-
2810,2810.T,ハウス食品グループ本社,プライム（内国株式）,食料品,TOPIX Mid400
2811,2811.T,カゴメ,プライム（内国株式）,食料品,TOPIX Mid400
2813,2813.T,和弘食品,スタンダード（内国株式）,食料品,-
2814,2814.T,佐藤食品工業,スタンダード（内国株式）,食料品,-
2815,2815.T,アリアケジャパン,プライム（内国株式）,食料品,TOPIX Small 1
2816,2816.T,ダイショー,スタンダード（内国株式）,食料品,-
2818,2818.T,ピエトロ,スタンダード（内国株式）,食料品,-
2819,2819.T,エバラ食品工業,スタンダード（内国株式）,食料品,TOPIX Small 2
281A,281A.T,インフォメティス,グロース（内国株式）,情報・通信業,-
2820,2820.T,やまみ,スタンダード（内国株式）,食料品,-
2831,2831.T,はごろもフーズ,スタンダード（内国株式）,食料品,-
285A,285A.T,キオクシアホールディングス,プライム（内国株式）,電気機器,TOPIX Mid400
286A,286A.T,ユカリア,グロース（内国株式）,サービス業,-
2871,2871.T,ニチレイ,プライム（内国株式）,食料品,TOPIX Mid400
2872,2872.T,セイヒョー,スタンダード（内国株式）,食料品,-
2874,2874.T,横浜冷凍,プライム（内国株式）,卸売業,TOPIX Small 1
2875,2875.T,東洋水産,プライム（内国株式）,食料品,TOPIX Mid400
2876,2876.T,デルソーレ,スタンダード（内国株式）,食料品,-
2877,2877.T,日東ベスト,スタンダード（内国株式）,食料品,-
287A,287A.T,黒田グループ,スタンダード（内国株式）,卸売業,-
2882,2882.T,イートアンドホールディングス,プライム（内国株式）,食料品,TOPIX Small 2
2883,2883.T,大冷,スタンダード（内国株式）,食料品,-
2884,2884.T,ヨシムラ・フード・ホールディングス,プライム（内国株式）,食料品,TOPIX Small 2
288A,288A.T,ラクサス・テクノロジーズ,グロース（内国株式）,サービス業,-
2892,2892.T,日本食品化工,スタンダード（内国株式）,食料品,-
2894,2894.T,石井食品,スタンダード（内国株式）,食料品,-
2897,2897.T,日清食品ホールディングス,プライム（内国株式）,食料品,TOPIX Mid400
2901,2901.T,ウェルディッシュ,スタンダード（内国株式）,食料品,-
2903,2903.T,シノブフーズ,スタンダード（内国株式）,食料品,-
2904,2904.T,一正蒲鉾,スタンダード（内国株式）,食料品,-
2907,2907.T,あじかん,スタンダード（内国株式）,食料品,-
2908,2908.T,フジッコ,プライム（内国株式）,食料品,TOPIX Small 2
290A,290A.T,Ｓｙｎｓｐｅｃｔｉｖｅ,グロース（内国株式）,情報・通信業,-
2910,2910.T,ロック・フィールド,プライム（内国株式）,食料品,TOPIX Small 2
2911,2911.T,旭松食品,スタンダード（内国株式）,食料品,-
